raw_regime,market_return,cross_sectional_dispersion,breadth,realized_volatility_20d,trend_60d,liquidity_stress,sector_dispersion,sector_return_max_minus_min,market_move_to_dispersion,stress_score,regime,mapping_method,match_distance,regime_model_id,fit_start_date,fit_end_date
2,0.0012414808605718324,0.015158317391097553,0.5500448700547627,0.007542012380031261,0.05755937546650236,-0.13910261977968016,0.01121655555228754,0.034116590616662515,0.3825845636129264,0.12048338971700889,1,sequential_centroid_match,0.5763111762147687,2,2018-03-29,2019-05-28
3,-0.011574913162701535,0.023282936927524416,0.2438658471683967,0.013923729159078807,-0.043181216516257365,-0.3736208460510392,0.017501690838493043,0.05304210765822204,0.4377774012221334,8.059537241206405,3,sequential_centroid_match,0.1837406555571833,2,2018-03-29,2019-05-28
0,0.0003112035325032039,0.009775389288537339,0.5159992918909496,0.006962097963626367,0.06059961239560885,-0.005778702351058172,0.006987443068161586,0.02094014574477732,0.5960227916528211,-2.2412967014934653,0,sequential_centroid_match,0.1274208356978702,3,2018-03-29,2019-06-25
1,0.009426989678262155,0.017279623063504713,0.7612022947421739,0.011034921532169215,0.018190318845505142,-0.0947357634234996,0.01274363768002811,0.0389064380685541,0.5153860740877438,1.5063957945589368,1,sequential_centroid_match,0.5600287670159556,3,2018-03-29,2019-06-25
2,-0.0004803740479922069,0.011603395305195682,0.49093748812210575,0.016202492856914826,-0.07063212379054969,0.056207599483604376,0.00801368872712756,0.023682622727978137,1.1255385680152583,2.7628287354143497,2,sequential_centroid_match,0.18243405019031642,3,2018-03-29,2019-06-25
3,-0.015070691268076435,0.022803305599286394,0.1565359110890096,0.013219130414904225,-0.03897813260557814,-0.378509240584729,0.017259999135112853,0.05217015524794594,0.41798123912448937,8.212718335722947,3,sequential_centroid_match,0.17524691954643715,3,2018-03-29,2019-06-25
0,0.002575639223907065,0.01506651743206961,0.5881362293230049,0.007490548371432,0.05452185276654191,-0.12051062618698956,0.011073868547942914,0.033711622341984236,0.39338777735620806,0.03747802138869205,1,sequential_centroid_match,0.5256225919905528,4,2018-03-29,2019-07-24
1,-0.011597256749004447,0.02306542598183855,0.24339278897713407,0.013531082549153823,-0.04081123611203145,-0.35942456085468627,0.017368505586575888,0.05261813288105462,0.42997987725616515,8.195216622390175,3,sequential_centroid_match,0.16433384739248671,4,2018-03-29,2019-07-24
2,0.002276929244718056,0.012567186216979066,0.5636198663204414,0.016094704400648776,-0.06542085888656768,0.04616292616838921,0.008807067771299205,0.026226252247408162,1.071664296798062,2.896842778781592,2,sequential_centroid_match,0.18360019034868882,4,2018-03-29,2019-07-24
3,0.000987719844573633,0.008815293643375062,0.5302617590346174,0.006974810505496402,0.05669384124214758,0.030538706635154664,0.006163973939149188,0.01840185409697137,0.6444527995104986,-2.6274740302841826,0,sequential_centroid_match,0.1348078190787583,4,2018-03-29,2019-07-24
0,0.0010031473232025626,0.008904019714983504,0.5303230681258451,0.007058073763104201,0.055603447307538106,0.024381019283387984,0.006226260480508809,0.018612768896028888,0.6472375917819941,-2.6043942317161917,0,sequential_centroid_match,0.014425723257779388,5,2018-03-29,2019-08-21
1,0.0027638798143717882,0.015380573280875113,0.5920655409969225,0.007825197098529826,0.04959568403131755,-0.12858451102252838,0.011303552317354134,0.03444908870139557,0.4004206446594792,0.3279964534713046,1,sequential_centroid_match,0.05113255327434135,5,2018-03-29,2019-08-21
2,-0.015052119059465088,0.022404016074841777,0.15301431052215203,0.013182096456887907,-0.04082565646529769,-0.39391694452544557,0.016908947766810442,0.05131317963152806,0.43047985340473105,8.260623601744363,3,sequential_centroid_match,0.18352537138282685,5,2018-03-29,2019-08-21
3,0.0020968421139581053,0.012439026441881792,0.5629369592259821,0.01604648303205834,-0.06234559858288147,0.04319501078946432,0.00875937374024371,0.02609245776683505,1.0776430832751684,2.866414852384904,2,sequential_centroid_match,0.021020612076310254,5,2018-03-29,2019-08-21
0,-0.014847396810095587,0.022161905874993653,0.14951737601364196,0.012677298279413034,-0.03465428522464314,-0.4017111783328029,0.016771903975560724,0.05094494602112559,0.39211779308129274,7.943061021056328,3,sequential_centroid_match,0.06883831101469141,6,2018-03-29,2019-09-19
1,0.00047282339792058454,0.009823006320853861,0.5212038391254371,0.0069063111932232465,0.06014594178716187,-0.006839178012859354,0.0069745671110456355,0.020937237950865228,0.6019073827537466,-2.2453933033172486,0,sequential_centroid_match,0.12700167789895062,6,2018-03-29,2019-09-19
2,0.009013239827214256,0.017148950421917847,0.7527379199581173,0.010728062342158303,0.02036035100882863,-0.09790471845374263,0.012597763324989356,0.03841957746812783,0.5107213187009821,1.5647680747967467,1,sequential_centroid_match,0.4537923125242471,6,2018-03-29,2019-09-19
3,-0.0011298546567773374,0.010891568340142113,0.4835714994722047,0.01540332239724156,-0.04899315896946407,0.05294557196546818,0.007633112160259258,0.02255168731324619,1.1355654269242725,2.246379167735988,2,sequential_centroid_match,0.24735015481797126,6,2018-03-29,2019-09-19
0,0.005825922580879004,0.009556630494497292,0.6590922078571537,0.007537678201722475,0.0557943552922984,0.05101501951450564,0.006693991976659243,0.020083162472530947,0.6609019622987455,-2.7781518704822794,0,sequential_centroid_match,0.26861640865741876,7,2018-03-29,2019-10-17
1,-0.0012545963414444083,0.02071691022936737,0.4953296389330764,0.012021877607052556,-0.010424558049824544,-0.2762568890224103,0.015487978994036804,0.04718897658878081,0.4192219194172924,5.2395552465482655,3,sequential_centroid_match,0.676666877898583,7,2018-03-29,2019-10-17
2,-0.0069865045440407935,0.011703306125157143,0.3309925546909567,0.006946555710456515,0.0472710127362946,-0.12065160516122782,0.008558191002734864,0.02574396610988235,0.5088632196896785,-0.30924878948507073,1,sequential_centroid_match,1.0164470629103894,7,2018-03-29,2019-10-17
3,0.0023637939091994318,0.011282337095325223,0.5737205512286239,0.015741450017817803,-0.05179960606159584,0.07703383550688106,0.007899795176314898,0.023398839155275686,1.1436746843316066,2.2204127015259707,2,sequential_centroid_match,0.17147843815220934,7,2018-03-29,2019-10-17
0,0.008363010917751436,0.01680687835880092,0.7379516857983072,0.010336489667870501,0.02304747120869156,-0.1153188963507196,0.012368569309973971,0.037617149216207346,0.5025162091279654,1.4330168994923456,1,sequential_centroid_match,0.969580993522844,8,2018-03-29,2019-11-14
1,0.0015990299836637623,0.010413569648212044,0.5526193149369162,0.015938397669181478,-0.05541256205359037,0.09862814324297876,0.0071979749681399105,0.021223176597186016,1.1999536931828385,2.1140127728878073,2,sequential_centroid_match,0.12747657559008846,8,2018-03-29,2019-11-14
